id,uniprot,gene,chrom,start,end
K11517,Q9LJH5,AT3G14130,,,
K11975,Q1PEQ5,AT3G14250,,,
K01586,Q949X7,AT3G14390,,,
K11984,Q84VW3,AT3G14700,,,
K11380,Q8L8P1,AT3G14740,,,
K08073,Q84JE8,AT3G14890,,,
K18327,Q8LAA0,AT3G15080,,,
K19025,Q8H1F1,AT3G15160,,,
K06692,F4IXH9,AT3G15180,,,
K02968,Q9ASV6,AT3G15190,,,
K00074,Q9LDF5,AT3G15290,,,
K02295,O48652,AT3G15620,,,
K01184,A8MRN3,AT3G15720,,,
K20416,Q949X0,AT3G15850,,,
K10393,Q940Y8,AT3G16060,,,
K13051,Q8GXG1,AT3G16150,,,
K18660,Q8H151,AT3G16170,,,
K18666,F4J1H2,AT3G16230,,,
K14313,O04326,AT3G16310,,,
K11490,Q9LUR0,AT3G16730,,,
K14844,Q9LRZ3,AT3G16810,,,
K14805,Q93Y39,AT3G16840,,,
K03017,Q6NLH0,AT3G16980,,,
K10578,Q9LSP7,AT3G17000,,,
K01102,Q0V7V2,AT3G17090,,,
K10589,B3H5A6,AT3G17205,,,
K10400,Q27IK7,AT3G17360,,,
K11648,F4J581,AT3G17590,,,
K09651,Q8RXW0,AT3G17611,,,
K00207,Q9LVI9,AT3G17810,,,
K16252,Q9LV32,AT3G18090,,,
K12861,Q949S9,AT3G18165,,,
K09496,Q9LV21,AT3G18190,,,
K17413,Q9LJQ6,AT3G18240,,,
K16276,Q8LPQ5,AT3G18290,,,
K09313,Q9LS42,AT3G18480,,,
K11407,Q8GXJ1,AT3G18520,,,
K08735,O24617,AT3G18524,,,
K03111,Q9LII1,AT3G18580,,,
K03648,Q9LIH6,AT3G18630,,,
K09903,Q9LSA9,AT3G18680,,,
K08331,F4J8V5,AT3G18770,,,
K12870,Q9LS97,AT3G18790,,,
K14018,Q9LHN3,AT3G18860,,,
K11876,Q9LJ72,AT3G18940,,,
K17906,F4JB41,AT3G19190,,,
K01110,Q9LT75,AT3G19420,,,
K15920,Q9LJN4,AT3G19620,,,
K21346,Q9LE06,AT3G19710,,,
K09828,Q39085,AT3G19820,,,
K12824,Q9LT25,AT3G19840,,,
K19022,F4JCE9,AT3G19870,,,
K19045,Q9LT17,AT3G19910,,,
K11437,Q08A71,AT3G20020,,,
K09493,P28769,AT3G20050,,,
K12483,Q94CF0,AT3G20290,,,
K00609,P49077,AT3G20330,,,
K14291,Q9LTP9,AT3G20430,,,
K08741,F4JEP5,AT3G20475,,,
K00912,F4JEP7,AT3G20480,,,
K13108,Q8W4D8,AT3G20550,,,
K11836,Q8L6Y1,AT3G20630,,,
K00565,Q9LHQ7,AT3G20650,,,
K11462,Q9LT47,AT3G20740,,,
K10277,F4JET6,AT3G20810,,,
K07238,Q940Q3,AT3G20870,,,
K12898,F4IWB2,AT3G20890,,,
K12275,F4IWB6,AT3G20920,,,
K14961,Q5E915,AT3G21060,,,
K01923,P38025,AT3G21110,,,
K15128,F4IXJ7,AT3G21350,,,
K15108,Q8RXZ9,AT3G21390,,,
K01662,F4IXL7,AT3G21500,,,
K14556,Q9LVF2,AT3G21540,,,
K13068,W8QNN5,AT3G21560,,,
K13429,A8R7E6,AT3G21630,,,
K14012,F4IXN6,AT3G21660,,,
K01637,Q0WWE9,AT3G21720,,,
K02728,O81148,AT3G22110,,,
K16871,Q94CE5,AT3G22200,,,
K01693,P34047,AT3G22425,,,
K09549,Q9LJ98,AT3G22480,,,
K14800,Q6AWV8,AT3G22510,,,
K15175,Q9LJ87,AT3G22590,,,
K02734,O23714,AT3G22630,,,
K14823,Q9LUJ5,AT3G22660,,,
K00547,Q8LAX0,AT3G22740,,,
K03252,F4J1N5,AT3G22860,,,
K10872,Q39009,AT3G22880,,,
K16253,Q8LE42,AT3G22900,,,
K07950,Q9LIK1,AT3G22950,,,
K14536,F4J2T9,AT3G22980,,,
K10886,Q682V0,AT3G23100,,,
K14516,Q8LDC8,AT3G23240,,,
K12832,Q9LW64,AT3G23325,,,
K02929,O23290,AT3G23390,,,
K01725,O22683,AT3G23490,,,
K00574,Q8GZ28,AT3G23510,,,
K10808,P50651,AT3G23580,,,
K05766,Q9ZR37,AT3G23610,,,
K14847,Q9LUG5,AT3G23620,,,
K17285,Q9LK38,AT3G23800,,,
K01251,Q9LK36,AT3G23810,,,
K03164,B3H4G2,AT3G23890,,,
K01177,Q9LIR6,AT3G23920,,,
K01687,Q9LIR4,AT3G23940,,,
K00878,Q9LIQ4,AT3G24030,,,
K14786,B3H494,AT3G24080,,,
K00820,Q9LIP9,AT3G24090,,,
K00383,P48641,AT3G24170,,,
K17108,Q8VZ08,AT3G24180,,,
K06126,F4J6I6,AT3G24200,,,
K08497,Q1LYX4,AT3G24315,,,
K08490,F4J6K6,AT3G24350,,,
K08737,Q9SMV7,AT3G24495,,,
K12355,Q56YU0,AT3G24503,,,
K13960,Q941B6,AT3G24515,,,
K13456,Q8GYN5,AT3G25070,,,
K06628,Q9LSG6,AT3G25100,,,
K10782,Q42561,AT3G25110,,,
K17961,Q9LSF8,AT3G25180,,,
K09569,Q38935,AT3G25220,,,
K09571,B3H746,AT3G25230,,,
K06442,Q9LSV5,AT3G25470,,,
K02932,F4J912,AT3G25520,,,
K02433,Q9LI77,AT3G25660,,,
K07385,F4JA62,AT3G25820,,,
K02876,P25873,AT3G25920,,,
K03000,Q9LU97,AT3G25940,,,
K02537,F4JBB7,AT3G25980,,,
K03564,F4JBC9,AT3G26060,,,
K02970,F4JCI2,AT3G26360,,,
K15430,Q9LIN4,AT3G26410,,,
K14640,Q38954,AT3G26570,,,
K01191,B3H6B8,AT3G26720,,,
K20559,Q9LW27,AT3G26830,,,
K15559,Q66GK1,AT3G26990,,,
K17260,Q9LSD6,AT3G27000,,,
K11368,B3H7K2,AT3G27100,,,
K05016,P92942,AT3G27170,,,
K00413,Q9LK29,AT3G27240,,,
K17080,Q9LK25,AT3G27280,,,
K15627,Q9LK22,AT3G27310,,,
K00235,Q8LBZ7,AT3G27380,,,
K02739,F4IWI5,AT3G27430,,,
K11364,F4IWI8,AT3G27460,,,
K08286,Q05999,AT3G27580,,,
K11790,Q94C55,AT3G27640,,,
K13192,Q9LVX1,AT3G27700,,,
K15271,Q5D892,AT3G27730,,,
K01956,A8MRD8,AT3G27740,,,
K10846,Q9ATY5,AT3G28030,,,
K19513,Q8W4P9,AT3G28430,,,
K18164,F4J0D4,AT3G28700,,,
K02146,Q9LJI5,AT3G28710,,,
K09272,Q05153,AT3G28730,,,
K00688,W8PUS4,AT3G29320,,,
K12640,Q940V4,AT3G30180,,,
K14207,Q9LI61,AT3G30390,,,
K00318,P92983,AT3G30775,,,
K13095,Q0WVW4,AT3G32940,,,
K11662,Q8LGE3,AT3G33520,,,
K02144,Q9LX65,AT3G42050,,,
K11274,F4JF14,AT3G42660,,,
K03868,Q9M2B0,AT3G42830,,,
K12446,Q9M1M0,AT3G42850,,,
K13462,F4IXW2,AT3G43300,,,
K11817,Q7G192,AT3G43600,,,
K16573,F4IZ65,AT3G43610,,,
K01179,Q8VYG3,AT3G43860,,,
K02980,Q680P8,AT3G43980,,,
K09503,Q94AW8,AT3G44110,,,
K01501,Q1LYZ1,AT3G44300,,,
K06067,Q9LXN8,AT3G44490,,,
K11293,F4J344,AT3G44530,,,
K12736,Q8W4D0,AT3G44600,,,
K01104,F4J355,AT3G44620,,,
K00679,Q9FYC7,AT3G44830,,,
K08832,Q9FYC5,AT3G44850,,,
K13071,Q9FYC2,AT3G44880,,,
K02939,P25864,AT3G44890,,,
K12193,F4J4C4,AT3G45000,,,
K02969,P49200,AT3G45030,,,
K00902,F4J4C8,AT3G45040,,,
K05715,Q93ZS1,AT3G45090,,,
K03857,Q94BX4,AT3G45100,,,
K01852,Q1G1A4,AT3G45130,,,
K13113,Q9M1U1,AT3G45180,,,
K00253,Q9SWG0,AT3G45300,,,
K01366,F4J5J9,AT3G45310,,,
K03696,Q9M1G2,AT3G45450,,,
K15322,Q2V3Q6,AT3G45577,,,
K11804,F4J6P6,AT3G45620,,,
K20536,Q39023,AT3G45640,,,
K07512,Q8LCU7,AT3G45770,,,
K20715,O48963,AT3G45780,,,
K11671,Q9LZU7,AT3G45830,,,
K19219,Q0WVR4,AT3G45880,,,
K01187,F4J6T7,AT3G45940,,,
K15276,Q6NM25,AT3G46180,,,
K12590,Q9LX74,AT3G46210,,,
K10575,Q42541,AT3G46460,,,
K17777,Q9XGX9,AT3G46560,,,
K10609,Q9STG3,AT3G46910,,,
K01520,Q9STG6,AT3G46940,,,
K12599,F4JAA5,AT3G46960,,,
K05349,Q9SD73,AT3G47000,,,
K13107,Q9SD61,AT3G47120,,,
K01953,P49078,AT3G47340,,,
K11752,F4JBI5,AT3G47390,,,
K13783,Q9C5L3,AT3G47420,,,
K13427,Q66GP9,AT3G47450,,,
K06674,Q9SN90,AT3G47460,,,
K08910,P27521,AT3G47470,,,
K17807,Q9SN75,AT3G47630,,,
K10436,Q7XJ60,AT3G47690,,,
K18467,Q9STT2,AT3G47810,,,
K00225,Q9SU56,AT3G47930,,,
K16284,Q8GYT9,AT3G47990,,,
K18875,Q9SU71,AT3G48080,,,
K14164,Q8L785,AT3G48110,,,
K03355,Q9STS3,AT3G48150,,,
K04728,Q9M3G7,AT3G48190,,,
K11550,Q93VK9,AT3G48210,,,
K16292,Q9STL4,AT3G48340,,,
K11137,F4JF17,AT3G48470,,,
K01493,Q1PEH3,AT3G48540,,,
K01652,P17597,AT3G48560,,,
K07342,Q9SMP2,AT3G48570,,,
K17046,Q9SMM8,AT3G48710,,,
K01845,Q42522,AT3G48730,,,
K02206,P24100,AT3G48750,,,
K17592,Q9M305,AT3G48770,,,
K00654,Q9M304,AT3G48780,,,
K15102,Q9M2Z8,AT3G48850,,,
K02949,P16181,AT3G48930,,,
K02873,Q9SMT4,AT3G48960,,,
K03023,Q8LPK6,AT3G49000,,,
K03109,Q9SMU7,AT3G49100,,,
K15202,F4IXX4,AT3G49410,,,
K11858,Q9SCJ9,AT3G49600,,,
K13172,B3H6J5,AT3G49601,,,
K05543,Q8GWM4,AT3G49640,,,
K14963,Q9M2Z2,AT3G49660,,,
K07955,Q8VY57,AT3G49870,,,
K02898,P51414,AT3G49910,,,
K14798,Q9SN19,AT3G49990,,,
K14505,Q9SN11,AT3G50070,,,
K14570,Q9SN09,AT3G50090,,,
K15634,Q9SCS3,AT3G50520,,,
K09587,O64989,AT3G50660,,,
K11093,Q42404,AT3G50670,,,
K12356,W8Q6P4,AT3G50740,,,
K07019,Q9SVL9,AT3G50790,,,
K02716,Q9S841,AT3G50820,,,
K12399,Q8VZ37,AT3G50860,,,
K01711,P93031,AT3G51160,,,
K00475,F4J3A5,AT3G51240,,,
K02731,Q2V3Q0,AT3G51260,,,
K07179,F4J3B0,AT3G51270,,,
K18932,Q7XA86,AT3G51390,,,
K14457,Q9ASU1,AT3G51520,,,
K15255,Q45GK3,AT3G51690,,,
K12382,Q9SCT5,AT3G51730,,,
K04040,Q38833,AT3G51820,,,
K14684,O65023,AT3G51870,,,
K10802,O49595,AT3G51880,,,
K14001,Q9SV06,AT3G51980,,,
K03008,F4J5R0,AT3G52090,,,
K13096,Q9ZRT1,AT3G52115,,,
K04650,F4J6V1,AT3G52250,,,
K02138,Q2V3P9,AT3G52300,,,
K10740,Q9LXK1,AT3G52630,,,
K06171,F4J820,AT3G52640,,,
K13161,Q9LXJ8,AT3G52660,,,
K00419,Q9LXJ2,AT3G52730,,,
K15141,Q9LFA5,AT3G52860,,,
K00222,Q9LDR4,AT3G52940,,,
K10588,Q9SCQ2,AT3G53090,,,
K18655,Q93ZG7,AT3G53110,,,
K09837,Q6TBX7,AT3G53130,,,
K15208,Q8RXK3,AT3G53270,,,
K08287,P51566,AT3G53570,,,
K01778,Q9LFG2,AT3G53580,,,
K16571,Q9M350,AT3G53760,,,
K02971,Q9M337,AT3G53890,,,
K00761,Q9M336,AT3G53900,,,
K03093,O24621,AT3G53920,,,
K06700,Q9M330,AT3G53970,,,
K15103,O81845,AT3G54110,,,
K11863,Q9M391,AT3G54130,,,
K02879,Q9M385,AT3G54210,,,
K13094,F4JCU0,AT3G54230,,,
K15192,F4JCU6,AT3G54280,,,
K01190,F4JCX0,AT3G54440,,,
K13421,Q42586,AT3G54470,,,
K06184,Q9M1H3,AT3G54540,,,
K06062,Q9AR19,AT3G54610,,,
K11547,Q9M1G5,AT3G54630,,,
K01695,Q42529,AT3G54640,,,
K06636,F4JE03,AT3G54670,,,
K06041,Q9M1T1,AT3G54690,,,
K01301,Q9M1S8,AT3G54720,,,
K17808,F4JE34,AT3G54826,,,
K08907,A8MS75,AT3G54890,,,
K16546,Q9FQ25,AT3G55000,,,
K01933,Q05728,AT3G55010,,,
K18624,A8MQR3,AT3G55070,,,
K01859,P41088,AT3G55120,,,
K10258,Q9M2U2,AT3G55360,,,
K01874,A8MRF2,AT3G55400,,,
K00164,F4IWV2,AT3G55410,,,
K12397,Q9M2T1,AT3G55480,,,
K16283,Q9M2S6,AT3G55530,,,
K01100,P46283,AT3G55800,,,
K15429,Q93YU6,AT3G56120,,,
K14347,F4IZC4,AT3G56160,,,
K15296,F4IZC8,AT3G56190,,,
K07407,Q8VXZ7,AT3G56310,,,
K14785,Q6NM71,AT3G56510,,,
K14320,Q8GWR1,AT3G56900,,,
K19034,Q9LER7,AT3G56910,,,
K04035,F4J0U9,AT3G56940,,,
K14788,Q9M1J9,AT3G56990,,,
K14568,Q9M1J8,AT3G57000,,,
K01760,P53780,AT3G57050,,,
K06677,F4J246,AT3G57060,,,
K17969,Q9M1J1,AT3G57090,,,
K14674,Q9M1I6,AT3G57140,,,
K11131,Q9LD90,AT3G57150,,,
K03860,F4J262,AT3G57170,,,
K03250,Q9C5Z3,AT3G57290,,,
K11665,F4J277,AT3G57300,,,
K09518,Q9M2L3,AT3G57340,,,
K15326,Q6DBN3,AT3G57360,,,
K00930,Q9SCL7,AT3G57560,,,
K01939,Q96529,AT3G57610,,,
K02999,Q9SVY0,AT3G57660,,,
K10577,Q42551,AT3G57870,,,
K16810,F4J4K6,AT3G57890,,,
K01889,Q94K73,AT3G58140,,,
K08504,Q9M2J9,AT3G58170,,,
K06072,Q94JW0,AT3G58180,,,
K06965,Q9M2H7,AT3G58390,,,
K00053,Q05758,AT3G58610,,,
K02149,Q9XGM1,AT3G58730,,,
K01094,Q84VV0,AT3G58830,,,
K17805,Q93VV9,AT3G59280,,,
K15287,Q948Q9,AT3G59310,,,
K05955,Q9LX33,AT3G59380,,,
K16196,F4J8A5,AT3G59410,,,
K06670,Q9FQ19,AT3G59550,,,
K17866,Q9M1A5,AT3G59630,,,
K17424,F4J9E4,AT3G59650,,,
K09008,Q682I4,AT3G60150,,,
K13800,Q8VY84,AT3G60180,,,
K10663,Q9LY41,AT3G60220,,,
K10640,F4JAP8,AT3G60300,,,
K01074,Q9LY31,AT3G60340,,,
K14769,Q9M223,AT3G60360,,,
K02953,P59223,AT3G60770,,,
K02732,F4JD01,AT3G60820,,,
K16615,Q8L4Y5,AT3G60830,,,
K12175,P45432,AT3G61140,,,
K13034,Q9S757,AT3G61440,,,
K11600,Q9SP08,AT3G61620,,,
K10389,P38557,AT3G61650,,,
K18551,Q9M262,AT3G62040,,,
K15053,F4IX33,AT3G62080,,,
K01881,Q9M1R2,AT3G62120,,,
K09517,Q9LZK5,AT3G62600,,,
K18170,Q9LZI4,AT3G62810,,,
K18342,Q9LYC7,AT3G62940,,,
K10144,F4IZL5,AT3G62970,,,
K14485,Q570C0,AT3G62980,,,
K07870,F4J0W4,AT3G63150,,,
K17505,Q9M1V8,AT3G63320,,,
K12502,Q9LY74,AT3G63410,,,
K02863,Q9LY66,AT3G63490,,,
K05539,A8MRX7,AT3G63510,,,
K11159,O65572,AT3G63520,,,
K08775,F4JGU5,AT4G00020,,,
K17796,Q1G3L1,AT4G00026,,,
K19323,O81325,AT4G00231,,,
K08657,F4JHE3,AT4G00590,,,
K17525,Q9M159,AT4G01040,,,
K13425,O04609,AT4G01250,,,
K11985,Q9M143,AT4G01270,,,
K02931,O04603,AT4G01310,,,
K06013,Q8RX88,AT4G01320,,,
K20600,Q39024,AT4G01370,,,
K14846,Q9M125,AT4G01560,,,
K03024,F4JG25,AT4G01590,,,
K00231,P55826,AT4G01690,,,
K05754,Q9M117,AT4G01710,,,
K15446,F4JG68,AT4G01880,,,
K06611,Q9SYJ4,AT4G01970,,,
K02210,P43299,AT4G02060,,,
K14801,Q93VB4,AT4G02220,,,
K14567,F4JHI1,AT4G02400,,,
K10858,Q941I6,AT4G02460,,,
K03943,O22769,AT4G02580,,,
K02151,Q9ZQX4,AT4G02620,,,
K04120,Q38802,AT4G02780,,,
K02358,Q9ZT91,AT4G02930,,,
K11801,Q8LPI5,AT4G03020,,,
K01090,Q8L7U5,AT4G03080,,,
K11095,Q56XE4,AT4G03120,,,
K19054,Q9ZR07,AT4G03240,,,
K18812,Q9ZR04,AT4G03270,,,
K02636,Q9ZR03,AT4G03280,,,
K12855,Q9ZT71,AT4G03430,,,
K16900,Q94KI8,AT4G03560,,,
K06167,F4JGA5,AT4G03610,,,
K04488,O81433,AT4G04080,,,
K01578,Q7Y1Z8,AT4G04320,,,
K13347,Q9ZS51,AT4G04470,,,
K15450,Q8W4K1,AT4G04670,,,
K07033,Q9ZS97,AT4G04770,,,
K15152,C0LU16,AT4G04780,,,
K13989,Q9ZS88,AT4G04860,,,
K08744,Q93YW7,AT4G04870,,,
K01488,Q8LPL7,AT4G04880,,,
K06027,Q9M0Y8,AT4G04910,,,
K04712,Q9ZPH4,AT4G04930,,,
K14554,Q93YS7,AT4G04940,,,
K01466,Q94AP0,AT4G04955,,,
K12184,Q9S9T7,AT4G05000,,,
K01082,Q9M0Y6,AT4G05090,,,
K10405,F4JGP4,AT4G05190,,,
K14793,Q9M0V4,AT4G05410,,,
K10610,B3H6I9,AT4G05420,,,
K11147,Q9S9W2,AT4G05530,,,
K17618,Q8W3M6,AT4G06599,,,
K10134,F4JGU1,AT4G06676,,,
K09660,Q8VY63,AT4G07390,,,
K00913,F4JG14,AT4G08170,,,
K13414,Q39008,AT4G08500,,,
K13110,O22281,AT4G08580,,,
K01476,B9DFC0,AT4G08870,,,
K12118,Q43125,AT4G08920,,,
K17605,Q9C5N3,AT4G08960,,,
K08734,Q9ZRV4,AT4G09140,,,
K00940,P39207,AT4G09320,,,
K02113,Q9SSS9,AT4G09650,,,
K13617,Q94F26,AT4G10050,,,
K21232,Q9S7A3,AT4G10100,,,
K17867,O82623,AT4G10130,,,
K10571,P48732,AT4G10180,,,
K06995,Q9SV91,AT4G10300,,,
K01870,F4JLM5,AT4G10320,,,
K08916,Q9XF89,AT4G10340,,,
K05925,O82486,AT4G10760,,,
K18726,Q9M0N1,AT4G10790,,,
K09273,Q9T012,AT4G11080,,,
K02518,O82499,AT4G11175,,,
K12795,Q9SUT5,AT4G11260,,,
K16281,Q9SUS5,AT4G11360,,,
K12392,F4JNZ8,AT4G11380,,,
K03254,Q9LD55,AT4G11420,,,
K12235,Q2PGG3,AT4G11640,,,
K01641,P54873,AT4G11820,,,
K03364,Q8VZS9,AT4G11920,,,
K18447,Q9SZ63,AT4G11980,,,
K14423,Q8L7W5,AT4G12110,,,
K19367,Q9STI8,AT4G12230,,,
K10591,Q9SU29,AT4G12570,,,
K12845,F4JRD3,AT4G12600,,,
K03138,Q9SU25,AT4G12610,,,
K02603,Q9SU24,AT4G12620,,,
K03575,F4JRF4,AT4G12740,,,
K06883,Q8W4C1,AT4G12790,,,
K02699,Q9SUI4,AT4G12800,,,
K13606,F4JSA6,AT4G13250,,,
K15795,Q9T0J9,AT4G13280,,,
K01703,Q94AR8,AT4G13430,,,
K01519,Q8L968,AT4G13720,,,
K12156,P48421,AT4G13770,,,
K12338,W8Q6K8,AT4G14090,,,
K12181,Q548D1,AT4G14110,,,
K18182,A0JPW4,AT4G14145,,,
K05755,F4JUL9,AT4G14147,,,
K02293,Q07356,AT4G14210,,,
K19043,Q4TU14,AT4G14220,,,
K11344,Q93VF4,AT4G14385,,,
K18880,O23300,AT4G14440,,,
K01303,Q84LM4,AT4G14570,,,
K13140,O23315,AT4G14590,,,
K17675,Q9SMX1,AT4G14790,,,
K10891,F4JIJ1,AT4G14970,,,
K13121,F4JJC3,AT4G15030,,,
K15777,Q949R4,AT4G15093,,,
K15823,Q9FR95,AT4G15340,,,
K16206,O23390,AT4G15370,,,
K10528,B3LF83,AT4G15440,,,
K01006,O23404,AT4G15530,,,
K07565,Q6NM52,AT4G15770,,,
K14807,Q7FGZ2,AT4G15850,,,
K11491,O24610,AT4G15890,,,
K12862,Q42384,AT4G15900,,,
K01557,O23443,AT4G15940,,,
K03012,Q6DBA5,AT4G15950,,,
K12122,P42497,AT4G16250,,,
K07199,Q2V3H9,AT4G16360,,,
K11438,Q944R7,AT4G16570,,,
K17508,Q9SUK9,AT4G16580,,,
K13181,Q9ZRZ8,AT4G16630,,,
K09486,F4JMJ1,AT4G16660,,,
K13544,O23512,AT4G16690,,,
K01613,Q84V22,AT4G16700,,,
K07432,O23514,AT4G16710,,,
K02877,O23515,AT4G16720,,,
K05607,F4JML5,AT4G16800,,,
K13199,A8MQG3,AT4G16830,,,
K02214,Q0WPK0,AT4G16970,,,
K03144,F4JND0,AT4G17020,,,
K14977,Q8GXV5,AT4G17050,,,
K14648,F4JNE1,AT4G17100,,,
K07877,P92963,AT4G17170,,,
K00787,Q43315,AT4G17190,,,
K00016,O23569,AT4G17260,,,
K08272,Q9M0M4,AT4G17270,,,
K01433,F4JP46,AT4G17360,,,
K08740,F4JP48,AT4G17380,,,
K10624,F4JP50,AT4G17410,,,
K05609,Q8GWE1,AT4G17510,,,
K02884,Q8W463,AT4G17560,,,
K14835,F4JP83,AT4G17590,,,
K14845,F4JP90,AT4G17620,,,
K18588,F4JP95,AT4G17650,,,
K02830,F4JPZ0,AT4G17760,,,
K01438,F4JPZ7,AT4G17830,,,
K05283,B3H6K1,AT4G17910,,,
K02912,P49211,AT4G18100,,,
K12123,P42498,AT4G18130,,,
K07441,Q84R09,AT4G18230,,,
K07560,Q8VZ75,AT4G18460,,,
K13117,F4JRJ6,AT4G18465,,,
K03405,P16127,AT4G18480,,,
K14819,Q570P7,AT4G18593,,,
K14502,F4JRM5,AT4G18710,,,
K14791,F4JSB9,AT4G18900,,,
K12189,Q8VZC9,AT4G19003,,,
K03039,Q8GYA6,AT4G19006,,,
K06685,Q8GYX0,AT4G19045,,,
K08829,F4JSF9,AT4G19110,,,
K06174,Q8LPJ4,AT4G19210,,,
K17600,F4JT76,AT4G19490,,,
K03593,O49472,AT4G19540,,,
K14787,F4JT92,AT4G19610,,,
K13144,O49433,AT4G20060,,,
K02083,O49434,AT4G20070,,,
K07765,F4JUU5,AT4G20310,,,
K10744,A8MRG8,AT4G20325,,,
K03137,Q9SUP3,AT4G20330,,,
K10768,Q9SUP1,AT4G20350,,,
K11086,Q9SUN5,AT4G20440,,,
K01280,F4JVN6,AT4G20850,,,
K00020,Q9SUC0,AT4G20930,,,
K03251,P56820,AT4G20980,,,
K12873,O49553,AT4G21110,,,
K12667,F4JIM7,AT4G21150,,,
K18172,Q0WSU0,AT4G21192,,,
K20884,Q84MD8,AT4G21470,,,
K03351,O65418,AT4G21530,,,
K04718,F2Y4A3,AT4G21534,,,
K12829,F4JJM1,AT4G21660,,,
K18998,Q5YDB6,AT4G21670,,,
K03010,P38420,AT4G21710,,,
K16743,F4JKA2,AT4G21820,,,
K12847,Q8H148,AT4G22285,,,
K04711,Q94IB9,AT4G22330,,,
K09560,Q93YR3,AT4G22670,,,
K05277,F4JMN7,AT4G22870,,,
K01465,O04904,AT4G22930,,,
K02365,Q5IBC5,AT4G22970,,,
K01919,F4JMS5,AT4G23100,,,
K13426,Q9SUS1,AT4G23550,,,
K02897,F4JPA3,AT4G23620,,,
K06125,F4JPA9,AT4G23660,,,
K11979,C0SVJ2,AT4G23860,,,
K01194,Q9SU50,AT4G24040,,,
K14495,Q9STX3,AT4G24210,,,
K03123,Q53YU1,AT4G24440,,,
K14050,Q8VYB7,AT4G24490,,,
K00327,F4JQY4,AT4G24520,,,
K12402,F4JQY9,AT4G24550,,,
K13577,Q9SB52,AT4G24570,,,
K01810,Q8H103,AT4G24620,,,
K16675,Q9SB58,AT4G24630,,,
K17987,Q9SB64,AT4G24690,,,
K01517,Q9SB68,AT4G24730,,,
K03037,Q93Y35,AT4G24820,,,
K01940,B3H778,AT4G24830,,,
K13151,Q93ZD6,AT4G24880,,,
K10684,Q8VY78,AT4G24940,,,
K03428,Q9SW18,AT4G25080,,,
K03026,Q6ICW8,AT4G25180,,,
K10636,Q8VYC8,AT4G25230,,,
K08736,O65607,AT4G25540,,,
K14397,Q8GXS3,AT4G25550,,,
K14563,Q94AH9,AT4G25630,,,
K15746,Q9SZZ8,AT4G25700,,,
K14857,F4JTD2,AT4G25730,,,
K02947,F4JTD3,AT4G25740,,,
K17623,F4JTE7,AT4G25840,,,
K13459,Q42484,AT4G26090,,,
K18885,F4JUY5,AT4G26420,,,
K12179,Q8W1P0,AT4G26430,,,
K19307,P0C8L4,AT4G26485,,,
K02153,Q9SZ13,AT4G26710,,,
K15423,P48529,AT4G26720,,,
K12199,Q9SZ15,AT4G26750,,,
K03687,Q8LB47,AT4G26780,,,
K14190,Q8RWE8,AT4G26850,,,
K01876,Q8H104,AT4G26870,,,
K01663,Q9SZ30,AT4G26900,,,
K00658,Q8H107,AT4G26910,,,
K18160,F4JVU0,AT4G26965,,,
K20417,Q9SZ42,AT4G27030,,,
K12188,Q5M759,AT4G27040,,,
K01696,Q0WS13,AT4G27070,,,
K03809,Q6NQE2,AT4G27270,,,
K12587,A2RVK7,AT4G27490,,,
K14557,Q9M0I7,AT4G28200,,,
K11806,Q93VK1,AT4G28450,,,
K05663,Q9M0G9,AT4G28620,,,
K08903,F4JM05,AT4G28660,,,
K07579,A8MR57,AT4G28830,,,
K02357,F4JMU5,AT4G29060,,,
K08333,Q9M0E5,AT4G29380,,,
K14213,Q0WUQ7,AT4G29490,,,
K00677,Q9SU91,AT4G29540,,,
K12259,Q9SU79,AT4G29720,,,
K20603,Q9S7U9,AT4G29810,,,
K12602,Q9SZQ5,AT4G29830,,,
K00499,Q9SZR0,AT4G29890,,,
K02607,Q6EWX0,AT4G29910,,,
K17908,Q8H1Q8,AT4G30510,,,
K00655,Q8GXU8,AT4G30580,,,
K13431,Q9M0A0,AT4G30600,,,
K10842,Q84K40,AT4G30820,,,
K08991,Q5W9E7,AT4G30870,,,
K11841,Q9FPS3,AT4G30890,,,
K10255,P46312,AT4G30950,,,
K14772,F4JR52,AT4G30990,,,
K02516,Q8GWT4,AT4G31120,,,
K11789,Q9M086,AT4G31160,,,
K02738,F4JRY2,AT4G31300,,,
K11268,A7UL74,AT4G31400,,,
K17301,Q9SV21,AT4G31480,,,
K11818,O65782,AT4G31500,,,
K15281,F4JSQ2,AT4G31600,,,
K02991,A8MS03,AT4G31700,,,
K03134,O04173,AT4G31720,,,
K18328,Q94K01,AT4G31770,,,
K00586,O81769,AT4G31790,,,
K00811,B9DG21,AT4G31990,,,
K09680,F4JTJ6,AT4G32180,,,
K00236,P0DKI1,AT4G32210,,,
K18914,Q8W3L1,AT4G32360,,,
K00417,Q9SUU5,AT4G32470,,,
K10661,F4JV39,AT4G32670,,,
K02349,Q588V7,AT4G32700,,,
K09834,Q94FY7,AT4G32770,,,
K17913,Q8VY26,AT4G32810,,,
K17613,F4JV60,AT4G32820,,,
K14304,Q8RXH2,AT4G32910,,,
K02435,F4JV80,AT4G32915,,,
K06118,O48917,AT4G33030,,,
K12737,Q6Q152,AT4G33060,,,
K01568,O82647,AT4G33070,,,
